round_id,seats
12,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 19100}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 20750}]"
13,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 19050}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 20800}]"
14,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18900}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 20950}]"
15,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18850}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21000}]"
16,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18900}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 20950}]"
17,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18850}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21000}]"
18,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18900}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 20950}]"
19,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18850}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21000}]"
20,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18750}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21100}]"
21,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18700}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21150}]"
22,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18750}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21100}]"
23,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18700}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21150}]"
24,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18750}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21100}]"
25,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18700}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21150}]"
26,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18550}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21300}]"
27,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18500}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21350}]"
28,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18400}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21450}]"
29,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18350}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21500}]"
30,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18250}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21600}]"
31,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18200}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21650}]"
32,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18100}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21750}]"
33,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18050}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21800}]"
34,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18100}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21750}]"
35,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18050}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21800}]"
36,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18100}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21750}]"
37,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 18050}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21800}]"
38,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17950}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21900}]"
39,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17900}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21950}]"
40,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17950}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21900}]"
41,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17900}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21950}]"
42,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17950}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21900}]"
43,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17900}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 21950}]"
44,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17750}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22100}]"
45,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17700}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22150}]"
46,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17750}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22100}]"
47,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17700}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22150}]"
48,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17600}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22250}]"
49,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17550}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22300}]"
50,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17450}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22400}]"
51,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17400}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22450}]"
52,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17450}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22400}]"
53,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17400}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22450}]"
54,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17300}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22550}]"
55,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17250}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22600}]"
56,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17300}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22550}]"
57,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17250}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22600}]"
58,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17300}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22550}]"
59,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17250}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22600}]"
60,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17150}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22700}]"
61,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17100}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22750}]"
62,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17150}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22700}]"
63,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17100}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22750}]"
64,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 17000}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22850}]"
65,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 16950}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 22900}]"
66,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 16850}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23000}]"
67,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 16800}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23050}]"
68,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 16850}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23000}]"
69,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 16800}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23050}]"
70,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 16650}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23200}]"
71,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 16600}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23250}]"
72,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 16450}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23400}]"
73,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 16400}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23450}]"
74,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 16300}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23550}]"
75,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 16250}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23600}]"
76,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 16150}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23700}]"
77,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 16100}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23750}]"
78,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 16000}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23850}]"
79,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 15950}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23900}]"
80,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 16000}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23850}]"
81,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 15950}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23900}]"
82,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 16000}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23850}]"
83,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 15950}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 23900}]"
84,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 15800}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 24050}]"
85,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 15750}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 24100}]"
86,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 15600}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 24250}]"
87,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 15550}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 24300}]"
88,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 15450}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 24400}]"
89,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 15400}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 24450}]"
90,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 15300}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 24550}]"
91,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 15250}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 24600}]"
92,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 15100}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 24750}]"
93,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 15050}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 24800}]"
94,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 15100}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 24750}]"
95,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 15050}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 24800}]"
96,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14950}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 24900}]"
97,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14900}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 24950}]"
98,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14800}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25050}]"
99,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14750}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25100}]"
100,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14650}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25200}]"
101,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14600}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25250}]"
102,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14650}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25200}]"
103,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14600}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25250}]"
104,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14450}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25400}]"
105,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14400}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25450}]"
106,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14300}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25550}]"
107,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14250}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25600}]"
108,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14300}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25550}]"
109,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14250}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25600}]"
110,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14300}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25550}]"
111,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14250}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25600}]"
112,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14150}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25700}]"
113,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 14100}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25750}]"
114,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13950}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25900}]"
115,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13900}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25950}]"
116,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13800}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26050}]"
117,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13750}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26100}]"
118,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13600}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26250}]"
119,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13550}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26300}]"
120,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13600}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26250}]"
121,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13550}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26300}]"
122,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13600}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26250}]"
123,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13550}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26300}]"
124,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13600}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26250}]"
125,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13550}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26300}]"
126,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13450}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26400}]"
127,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13400}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26450}]"
128,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13450}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26400}]"
129,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13400}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26450}]"
130,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13250}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26600}]"
131,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13200}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26650}]"
132,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13050}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26800}]"
133,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 13000}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26850}]"
134,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 12900}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26950}]"
135,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 12850}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27000}]"
136,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 12750}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27100}]"
137,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 12700}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27150}]"
138,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 12750}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27100}]"
139,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 12700}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27150}]"
140,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 12600}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27250}]"
141,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 12550}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27300}]"
142,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 12600}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27250}]"
143,"[{'uuid': 'uuid-1', 'name': 'candid_bot', 'state': 'participating', 'stack': 12550}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27300}]"
