round_id,seats
78,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 14050}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25800}]"
79,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 14000}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25850}]"
80,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 13900}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 25950}]"
81,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 13850}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26000}]"
82,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 13750}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26100}]"
83,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 13700}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26150}]"
84,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 13600}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26250}]"
85,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 13550}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26300}]"
86,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 13450}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26400}]"
87,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 13400}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26450}]"
88,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 13300}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26550}]"
89,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 13250}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26600}]"
90,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 13150}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26700}]"
91,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 13100}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26750}]"
92,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 13000}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26850}]"
93,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 12950}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 26900}]"
94,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 12850}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27000}]"
95,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 12800}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27050}]"
96,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 12700}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27150}]"
97,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 12650}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27200}]"
98,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 12550}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27300}]"
99,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 12500}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27350}]"
100,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 12400}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27450}]"
101,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 12350}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27500}]"
102,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 12250}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27600}]"
103,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 12200}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27650}]"
104,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 12100}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27750}]"
105,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 12050}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27800}]"
106,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 11950}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27900}]"
107,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 11900}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 27950}]"
108,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 11800}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 28050}]"
109,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 11750}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 28100}]"
110,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 11650}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 28200}]"
111,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 11600}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 28250}]"
112,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 11500}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 28350}]"
113,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 11450}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 28400}]"
114,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 11350}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 28500}]"
115,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 11300}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 28550}]"
116,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 11200}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 28650}]"
117,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 11150}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 28700}]"
118,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 11050}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 28800}]"
119,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 11000}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 28850}]"
120,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 10900}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 28950}]"
121,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 10850}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 29000}]"
122,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 10750}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 29100}]"
123,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 10700}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 29150}]"
124,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 10600}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 29250}]"
125,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 10550}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 29300}]"
126,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 10450}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 29400}]"
127,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 10400}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 29450}]"
128,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 10300}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 29550}]"
129,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 10250}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 29600}]"
130,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 10150}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 29700}]"
131,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 10100}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 29750}]"
132,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 10000}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 29850}]"
133,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 9950}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 29900}]"
134,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 9850}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 30000}]"
135,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 9800}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 30050}]"
136,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 9700}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 30150}]"
137,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 9650}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 30200}]"
138,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 9550}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 30300}]"
139,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 9500}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 30350}]"
140,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 9400}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 30450}]"
141,"[{'uuid': 'uuid-1', 'name': 'conservative_bot', 'state': 'participating', 'stack': 9350}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 30500}]"
