round_id,seats
5,"[{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20400}, {'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19450}]"
6,"[{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20450}, {'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19400}]"
7,"[{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20400}, {'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19450}]"
8,"[{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20450}, {'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19400}]"
9,"[{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20400}, {'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19450}]"
10,"[{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20450}, {'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19400}]"
11,"[{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20400}, {'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19450}]"
12,"[{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20450}, {'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19400}]"
13,"[{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20600}, {'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19250}]"
14,"[{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20650}, {'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19200}]"
15,"[{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20800}, {'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19050}]"
16,"[{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20850}, {'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19000}]"
17,"[{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20800}, {'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19050}]"
18,"[{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20850}, {'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19000}]"
19,"[{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20800}, {'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19050}]"
